fact,rho,s_del,s_surv,margin,r_f
c73a897f-db73-4207-a70d-4ed727e5032e,0.85,0.8622643947601318,,,False
ef66ba50-38b5-47cc-aeda-14221928696b,0.85,0.8541433215141296,,,True
944cbe5e-8875-4137-8e6f-9c4cfc80b0b6,0.85,,,,False
fb4c3422-a0a4-409f-99d7-cad7cbfafb58,0.85,,,,True
db4e643d-dea8-45ec-854e-20761b078df9,0.85,0.8901092410087585,,,True
6b9d082f-c23e-4975-bd7c-43ef09ba5e4d,0.85,0.922417163848877,,,True
d2210325-2c97-4355-9cc3-baaaa6c63693,0.85,0.9193070530891418,,,False
c4f0c1c8-92fd-4f95-9981-85120f93a791,0.85,0.8668919205665588,,,False
e7c228ff-e335-486b-97a0-92e560adc91d,0.85,0.881176233291626,,,False
6f4784a4-0527-42d1-b5af-e0dd3504bae0,0.85,,,,False
bd5a0c1b-247b-4e42-800c-b495db6607e9,0.85,,,,True
5a9089b3-fc39-4673-99af-bc212e3e43d1,0.85,0.8530237078666687,,,False
4e6b7dd7-467c-437e-b980-a5e00df359e1,0.85,,,,False
ebfef89c-d5c7-4632-a288-dc5f45667c01,0.85,0.9018688797950745,,,False
28455540-59ae-497f-89ad-05eefb1a690d,0.85,,,,False
823aeb20-51ef-41d0-9b70-cc96b46d0ba2,0.85,0.9167253971099854,,,False
f88acc90-2f2e-4b2a-b4ae-7c33448b4bf4,0.85,0.9495939016342163,,,True
43b39f2d-fa12-4ca9-9afa-977cb8e00dda,0.85,,,,False
70d670a3-c3a7-4c91-8744-12d1bd5dc0bc,0.85,,,,True
50b7e441-7020-4dd7-ba3f-321347073030,0.85,0.8575659394264221,,,False
3fe6536b-b09a-4b1f-a6b2-e649362f757d,0.85,,,,False
3398c5ec-068c-429b-b6bc-2d8cd167772e,0.85,0.8533496856689453,,,False
e0be045b-be6a-4570-9aee-b38479b43044,0.85,0.861668586730957,,,False
3ff4bb9c-dd92-4c8a-bdac-3928e9fb450b,0.85,0.8506473302841187,,,False
448dabcc-1001-400a-a52c-dedf24d908c4,0.85,0.8975649476051331,,,False
4d19284c-5694-4b13-adfb-72b465490eb3,0.85,,,,False
596d10a0-89c1-4d49-bc18-5b7dbeafde64,0.85,,,,False
81d980c5-ae3c-4bb4-b11f-7c3c0419f6ef,0.85,0.8727542161941528,,,False
9db33012-ae8b-4e19-94d4-c1aaa5054452,0.85,0.8656476736068726,,,False
2395f92e-05d0-45b7-84b9-7c7a2fbdd660,0.85,,,,False
dfc7ae50-5612-419c-937c-e326d7090dc0,0.85,0.8623325228691101,,,False
843e3243-0eda-43f1-a8b3-b03fac90a05f,0.85,0.8904482126235962,,,False
2420b0d9-c5d7-47bb-82ba-5f74c129b7e2,0.85,,,,False
18341c0d-3186-483c-ac4e-c05f97285cee,0.85,,,,False
3096e768-0d9f-425f-9190-44d5d8e2593a,0.85,0.8740782737731934,,,False
53383bac-8334-4e5a-8698-e00543b6f585,0.85,0.8569806814193726,,,False
45c92a16-407d-48a8-a3b4-177968401529,0.85,,,,False
64615e21-3227-4c34-af27-b3bb3de5e8b1,0.85,,,,False
2780a04d-f36d-4a90-a1c2-8d82da7356f9,0.85,,,,False
6d08b938-e74c-4006-9c54-b0028348c9d4,0.85,0.9329699277877808,,,True
