target_key,rho,efficacy,collateral,neighbor_count,neighbors_observed,neighbors_full_correct,gap_term
cf-10014,0.95,0.0,0.0,20,20,20,1.0
cf-10014,0.9,0.0,0.0,20,20,20,1.0
cf-10014,0.85,0.0,0.0,20,20,20,1.0
cf-10014,0.8,0.0,0.0,20,20,20,1.0
cf-10014,0.75,0.0,0.0,20,20,20,1.0
cf-10014,0.7,0.0,0.0,20,20,20,1.0
cf-10018,0.95,0.0,0.0,5,5,5,1.0
cf-10018,0.9,0.0,0.0,5,5,5,1.0
cf-10018,0.85,0.0,0.0,5,5,5,1.0
cf-10018,0.8,0.0,0.0,5,5,5,1.0
cf-10018,0.75,1.0,0.0,5,5,5,0.0
cf-10018,0.7,1.0,0.0,5,5,5,0.0
cf-10019,0.95,1.0,0.05,20,20,20,0.05
cf-10019,0.9,1.0,0.05,20,20,20,0.05
cf-10019,0.85,1.0,0.05,20,20,20,0.05
cf-10019,0.8,1.0,0.05,20,20,20,0.05
cf-10019,0.75,0.0,0.0,20,20,20,1.0
cf-10019,0.7,0.0,0.05,20,20,20,1.05
cf-10020,0.95,1.0,0.0,20,20,20,0.0
cf-10020,0.9,1.0,0.0,20,20,20,0.0
cf-10020,0.85,1.0,0.0,20,20,20,0.0
cf-10020,0.8,1.0,0.0,20,20,20,0.0
cf-10020,0.75,1.0,0.0,20,20,20,0.0
cf-10020,0.7,1.0,0.0,20,20,20,0.0
cf-10024,0.95,0.0,0.0,5,5,5,1.0
cf-10024,0.9,0.0,0.0,5,5,5,1.0
cf-10024,0.85,0.0,0.0,5,5,5,1.0
cf-10024,0.8,0.0,0.0,5,5,5,1.0
cf-10024,0.75,0.0,0.0,5,5,5,1.0
cf-10024,0.7,0.0,0.0,5,5,5,1.0
cf-10028,0.95,0.0,0.0,20,20,20,1.0
cf-10028,0.9,0.0,0.0,20,20,20,1.0
cf-10028,0.85,0.0,0.0,20,20,20,1.0
cf-10028,0.8,0.0,0.0,20,20,20,1.0
cf-10028,0.75,0.0,0.0,20,20,20,1.0
cf-10028,0.7,0.0,0.05,20,20,20,1.05
cf-10031,0.95,1.0,0.0,5,5,5,0.0
cf-10031,0.9,1.0,0.0,5,5,5,0.0
cf-10031,0.85,1.0,0.0,5,5,5,0.0
cf-10031,0.8,1.0,0.0,5,5,5,0.0
cf-10031,0.75,1.0,0.0,5,5,5,0.0
cf-10031,0.7,1.0,0.0,5,5,5,0.0
cf-10032,0.95,0.0,0.0,5,5,5,1.0
cf-10032,0.9,0.0,0.0,5,5,5,1.0
cf-10032,0.85,0.0,0.0,5,5,5,1.0
cf-10032,0.8,1.0,0.0,5,5,5,0.0
cf-10032,0.75,1.0,0.0,5,5,5,0.0
cf-10032,0.7,1.0,0.0,5,5,5,0.0
cf-10035,0.95,0.0,0.0,20,20,20,1.0
cf-10035,0.9,0.0,0.0,20,20,20,1.0
cf-10035,0.85,1.0,0.0,20,20,20,0.0
cf-10035,0.8,1.0,0.0,20,20,20,0.0
cf-10035,0.75,1.0,0.0,20,20,20,0.0
cf-10035,0.7,1.0,0.1,20,20,20,0.1
cf-10038,0.95,1.0,0.0,20,20,20,0.0
cf-10038,0.9,1.0,0.0,20,20,20,0.0
cf-10038,0.85,1.0,0.0,20,20,20,0.0
cf-10038,0.8,1.0,0.0,20,20,20,0.0
cf-10038,0.75,1.0,0.0,20,20,20,0.0
cf-10038,0.7,1.0,0.0,20,20,20,0.0
cf-10041,0.95,0.0,0.0,13,13,13,1.0
cf-10041,0.9,0.0,0.0,13,13,13,1.0
cf-10041,0.85,0.0,0.0,13,13,13,1.0
cf-10041,0.8,0.0,0.0,13,13,13,1.0
cf-10041,0.75,0.0,0.0,13,13,13,1.0
cf-10041,0.7,1.0,0.0,13,13,13,0.0
cf-10059,0.95,0.0,0.0,20,20,20,1.0
cf-10059,0.9,0.0,0.0,20,20,20,1.0
cf-10059,0.85,0.0,0.0,20,20,20,1.0
cf-10059,0.8,0.0,0.0,20,20,20,1.0
cf-10059,0.75,1.0,0.0,20,20,20,0.0
cf-10059,0.7,1.0,0.05,20,20,20,0.05
cf-10063,0.95,0.0,0.0,5,5,5,1.0
cf-10063,0.9,0.0,0.0,5,5,5,1.0
cf-10063,0.85,0.0,0.0,5,5,5,1.0
cf-10063,0.8,0.0,0.0,5,5,5,1.0
cf-10063,0.75,0.0,0.0,5,5,5,1.0
cf-10063,0.7,1.0,0.0,5,5,5,0.0
cf-10067,0.95,1.0,0.0,19,19,19,0.0
cf-10067,0.9,1.0,0.0,19,19,19,0.0
cf-10067,0.85,1.0,0.0,19,19,19,0.0
cf-10067,0.8,1.0,0.0,19,19,19,0.0
cf-10067,0.75,1.0,0.0,19,19,19,0.0
cf-10067,0.7,1.0,0.0,19,19,19,0.0
cf-1007,0.95,1.0,0.0,5,5,5,0.0
cf-1007,0.9,1.0,0.0,5,5,5,0.0
cf-1007,0.85,1.0,0.0,5,5,5,0.0
cf-1007,0.8,1.0,0.0,5,5,5,0.0
cf-1007,0.75,1.0,0.0,5,5,5,0.0
cf-1007,0.7,1.0,0.0,5,5,5,0.0
cf-10071,0.95,0.0,0.0,20,20,20,1.0
cf-10071,0.9,0.0,0.0,20,20,20,1.0
cf-10071,0.85,0.0,0.0,20,20,20,1.0
cf-10071,0.8,0.0,0.0,20,20,20,1.0
cf-10071,0.75,0.0,0.0,20,20,20,1.0
cf-10071,0.7,1.0,0.0,20,20,20,0.0
cf-10073,0.95,1.0,0.0,5,5,5,0.0
cf-10073,0.9,1.0,0.0,5,5,5,0.0
cf-10073,0.85,1.0,0.0,5,5,5,0.0
cf-10073,0.8,1.0,0.0,5,5,5,0.0
cf-10073,0.75,1.0,0.0,5,5,5,0.0
cf-10073,0.7,1.0,0.0,5,5,5,0.0
cf-10074,0.95,0.0,0.0,5,5,5,1.0
cf-10074,0.9,0.0,0.0,5,5,5,1.0
cf-10074,0.85,0.0,0.0,5,5,5,1.0
cf-10074,0.8,0.0,0.0,5,5,5,1.0
cf-10074,0.75,0.0,0.0,5,5,5,1.0
cf-10074,0.7,1.0,0.0,5,5,5,0.0
cf-10075,0.95,0.0,0.0,5,5,5,1.0
cf-10075,0.9,0.0,0.0,5,5,5,1.0
cf-10075,0.85,0.0,0.0,5,5,5,1.0
cf-10075,0.8,0.0,0.0,5,5,5,1.0
cf-10075,0.75,0.0,0.0,5,5,5,1.0
cf-10075,0.7,1.0,0.0,5,5,5,0.0
cf-10078,0.95,0.0,0.0,20,20,20,1.0
cf-10078,0.9,1.0,0.0,20,20,20,0.0
cf-10078,0.85,0.0,0.0,20,20,20,1.0
cf-10078,0.8,1.0,0.0,20,20,20,0.0
cf-10078,0.75,0.0,0.0,20,20,20,1.0
cf-10078,0.7,1.0,0.05,20,20,20,0.05
cf-1008,0.95,1.0,0.0,5,5,5,0.0
cf-1008,0.9,1.0,0.0,5,5,5,0.0
cf-1008,0.85,1.0,0.0,5,5,5,0.0
cf-1008,0.8,1.0,0.0,5,5,5,0.0
cf-1008,0.75,1.0,0.0,5,5,5,0.0
cf-1008,0.7,1.0,0.0,5,5,5,0.0
cf-10087,0.95,1.0,0.0,5,5,5,0.0
cf-10087,0.9,1.0,0.0,5,5,5,0.0
cf-10087,0.85,1.0,0.0,5,5,5,0.0
cf-10087,0.8,1.0,0.0,5,5,5,0.0
cf-10087,0.75,1.0,0.0,5,5,5,0.0
cf-10087,0.7,1.0,0.0,5,5,5,0.0
cf-10089,0.95,1.0,0.0,17,17,17,0.0
cf-10089,0.9,1.0,0.0,17,17,17,0.0
cf-10089,0.85,1.0,0.0,17,17,17,0.0
cf-10089,0.8,1.0,0.0,17,17,17,0.0
cf-10089,0.75,1.0,0.0,17,17,17,0.0
cf-10089,0.7,1.0,0.0,17,17,17,0.0
cf-1009,0.95,0.0,0.0,5,5,5,1.0
cf-1009,0.9,0.0,0.0,5,5,5,1.0
cf-1009,0.85,0.0,0.0,5,5,5,1.0
cf-1009,0.8,0.0,0.0,5,5,5,1.0
cf-1009,0.75,1.0,0.0,5,5,5,0.0
cf-1009,0.7,1.0,0.0,5,5,5,0.0
cf-10090,0.95,0.0,0.0,20,20,20,1.0
cf-10090,0.9,0.0,0.0,20,20,20,1.0
cf-10090,0.85,0.0,0.0,20,20,20,1.0
cf-10090,0.8,0.0,0.0,20,20,20,1.0
cf-10090,0.75,0.0,0.0,20,20,20,1.0
cf-10090,0.7,0.0,0.0,20,20,20,1.0
cf-10093,0.95,0.0,0.0,20,20,20,1.0
cf-10093,0.9,0.0,0.0,20,20,20,1.0
cf-10093,0.85,0.0,0.0,20,20,20,1.0
cf-10093,0.8,0.0,0.0,20,20,20,1.0
cf-10093,0.75,1.0,0.0,20,20,20,0.0
cf-10093,0.7,1.0,0.05,20,20,20,0.05
cf-10106,0.95,1.0,0.0,11,11,11,0.0
cf-10106,0.9,1.0,0.0,11,11,11,0.0
cf-10106,0.85,1.0,0.0,11,11,11,0.0
cf-10106,0.8,0.0,0.0,11,11,11,1.0
cf-10106,0.75,1.0,0.0,11,11,11,0.0
cf-10106,0.7,0.0,0.0,11,11,11,1.0
cf-10120,0.95,1.0,0.0,5,5,5,0.0
cf-10120,0.9,1.0,0.0,5,5,5,0.0
cf-10120,0.85,1.0,0.0,5,5,5,0.0
cf-10120,0.8,1.0,0.0,5,5,5,0.0
cf-10120,0.75,1.0,0.0,5,5,5,0.0
cf-10120,0.7,0.0,0.0,5,5,5,1.0
cf-1013,0.95,1.0,0.0,11,11,11,0.0
cf-1013,0.9,1.0,0.0,11,11,11,0.0
cf-1013,0.85,1.0,0.0,11,11,11,0.0
cf-1013,0.8,1.0,0.0,11,11,11,0.0
cf-1013,0.75,1.0,0.0,11,11,11,0.0
cf-1013,0.7,1.0,0.0,11,11,11,0.0
cf-10133,0.95,1.0,0.05,20,20,20,0.05
cf-10133,0.9,1.0,0.05,20,20,20,0.05
cf-10133,0.85,1.0,0.05,20,20,20,0.05
cf-10133,0.8,1.0,0.05,20,20,20,0.05
cf-10133,0.75,1.0,0.05,20,20,20,0.05
cf-10133,0.7,1.0,0.05,20,20,20,0.05
cf-10135,0.95,1.0,0.0,20,20,20,0.0
cf-10135,0.9,1.0,0.0,20,20,20,0.0
cf-10135,0.85,1.0,0.0,20,20,20,0.0
cf-10135,0.8,1.0,0.0,20,20,20,0.0
cf-10135,0.75,1.0,0.0,20,20,20,0.0
cf-10135,0.7,0.0,0.05,20,20,20,1.05
cf-10136,0.95,0.0,0.0,20,20,20,1.0
cf-10136,0.9,0.0,0.0,20,20,20,1.0
cf-10136,0.85,0.0,0.0,20,20,20,1.0
cf-10136,0.8,0.0,0.0,20,20,20,1.0
cf-10136,0.75,1.0,0.0,20,20,20,0.0
cf-10136,0.7,1.0,0.05,20,20,20,0.05
cf-1014,0.95,0.0,0.0,20,20,20,1.0
cf-1014,0.9,0.0,0.0,20,20,20,1.0
cf-1014,0.85,0.0,0.0,20,20,20,1.0
cf-1014,0.8,0.0,0.0,20,20,20,1.0
cf-1014,0.75,0.0,0.0,20,20,20,1.0
cf-1014,0.7,1.0,0.0,20,20,20,0.0
cf-10145,0.95,0.0,0.0,20,20,20,1.0
cf-10145,0.9,0.0,0.0,20,20,20,1.0
cf-10145,0.85,1.0,0.0,20,20,20,0.0
cf-10145,0.8,1.0,0.0,20,20,20,0.0
cf-10145,0.75,0.0,0.0,20,20,20,1.0
cf-10145,0.7,0.0,0.0,20,20,20,1.0
cf-10149,0.95,0.0,0.0,20,20,20,1.0
cf-10149,0.9,0.0,0.0,20,20,20,1.0
cf-10149,0.85,0.0,0.0,20,20,20,1.0
cf-10149,0.8,0.0,0.0,20,20,20,1.0
cf-10149,0.75,1.0,0.0,20,20,20,0.0
cf-10149,0.7,0.0,0.0,20,20,20,1.0
cf-10169,0.95,1.0,0.0,20,20,20,0.0
cf-10169,0.9,1.0,0.0,20,20,20,0.0
cf-10169,0.85,1.0,0.0,20,20,20,0.0
cf-10169,0.8,1.0,0.0,20,20,20,0.0
cf-10169,0.75,1.0,0.0,20,20,20,0.0
cf-10169,0.7,1.0,0.0,20,20,20,0.0
cf-10174,0.95,1.0,0.0,20,20,20,0.0
cf-10174,0.9,1.0,0.0,20,20,20,0.0
cf-10174,0.85,1.0,0.0,20,20,20,0.0
cf-10174,0.8,1.0,0.0,20,20,20,0.0
cf-10174,0.75,1.0,0.0,20,20,20,0.0
cf-10174,0.7,0.0,0.0,20,20,20,1.0
cf-10182,0.95,1.0,0.0,13,13,13,0.0
cf-10182,0.9,1.0,0.0,13,13,13,0.0
cf-10182,0.85,1.0,0.0,13,13,13,0.0
cf-10182,0.8,1.0,0.0,13,13,13,0.0
cf-10182,0.75,1.0,0.0,13,13,13,0.0
cf-10182,0.7,1.0,0.0,13,13,13,0.0
cf-10191,0.95,1.0,0.0,7,7,7,0.0
cf-10191,0.9,1.0,0.0,7,7,7,0.0
cf-10191,0.85,1.0,0.0,7,7,7,0.0
cf-10191,0.8,1.0,0.0,7,7,7,0.0
cf-10191,0.75,1.0,0.0,7,7,7,0.0
cf-10191,0.7,1.0,0.0,7,7,7,0.0
cf-10198,0.95,0.0,0.0,20,20,20,1.0
cf-10198,0.9,0.0,0.0,20,20,20,1.0
cf-10198,0.85,0.0,0.0,20,20,20,1.0
cf-10198,0.8,1.0,0.0,20,20,20,0.0
cf-10198,0.75,1.0,0.0,20,20,20,0.0
cf-10198,0.7,1.0,0.0,20,20,20,0.0
cf-102,0.95,0.0,0.0,20,20,20,1.0
cf-102,0.9,0.0,0.0,20,20,20,1.0
cf-102,0.85,0.0,0.0,20,20,20,1.0
cf-102,0.8,0.0,0.0,20,20,20,1.0
cf-102,0.75,1.0,0.0,20,20,20,0.0
cf-102,0.7,0.0,0.0,20,20,20,1.0
cf-10201,0.95,0.0,0.0,5,5,5,1.0
cf-10201,0.9,0.0,0.0,5,5,5,1.0
cf-10201,0.85,0.0,0.0,5,5,5,1.0
cf-10201,0.8,1.0,0.0,5,5,5,0.0
cf-10201,0.75,1.0,0.0,5,5,5,0.0
cf-10201,0.7,1.0,0.0,5,5,5,0.0
cf-10211,0.95,0.0,0.0,5,5,5,1.0
cf-10211,0.9,0.0,0.0,5,5,5,1.0
cf-10211,0.85,0.0,0.0,5,5,5,1.0
cf-10211,0.8,0.0,0.0,5,5,5,1.0
cf-10211,0.75,1.0,0.0,5,5,5,0.0
cf-10211,0.7,1.0,0.0,5,5,5,0.0
cf-10227,0.95,0.0,0.0,5,5,5,1.0
cf-10227,0.9,0.0,0.0,5,5,5,1.0
cf-10227,0.85,1.0,0.0,5,5,5,0.0
cf-10227,0.8,1.0,0.0,5,5,5,0.0
cf-10227,0.75,1.0,0.0,5,5,5,0.0
cf-10227,0.7,1.0,0.0,5,5,5,0.0
cf-10229,0.95,1.0,0.0,5,5,5,0.0
cf-10229,0.9,1.0,0.0,5,5,5,0.0
cf-10229,0.85,1.0,0.0,5,5,5,0.0
cf-10229,0.8,1.0,0.0,5,5,5,0.0
cf-10229,0.75,1.0,0.0,5,5,5,0.0
cf-10229,0.7,1.0,0.0,5,5,5,0.0
cf-10242,0.95,0.0,0.0,20,20,20,1.0
cf-10242,0.9,0.0,0.0,20,20,20,1.0
cf-10242,0.85,0.0,0.0,20,20,20,1.0
cf-10242,0.8,0.0,0.0,20,20,20,1.0
cf-10242,0.75,0.0,0.0,20,20,20,1.0
cf-10242,0.7,1.0,0.0,20,20,20,0.0
cf-10243,0.95,0.0,0.0,5,5,5,1.0
cf-10243,0.9,0.0,0.0,5,5,5,1.0
cf-10243,0.85,0.0,0.0,5,5,5,1.0
cf-10243,0.8,0.0,0.0,5,5,5,1.0
cf-10243,0.75,0.0,0.0,5,5,5,1.0
cf-10243,0.7,0.0,0.0,5,5,5,1.0
cf-10256,0.95,1.0,0.0,5,5,5,0.0
cf-10256,0.9,1.0,0.0,5,5,5,0.0
cf-10256,0.85,1.0,0.0,5,5,5,0.0
cf-10256,0.8,1.0,0.0,5,5,5,0.0
cf-10256,0.75,0.0,0.0,5,5,5,1.0
cf-10256,0.7,0.0,0.0,5,5,5,1.0
cf-10257,0.95,0.0,0.0,12,12,12,1.0
cf-10257,0.9,0.0,0.0,12,12,12,1.0
cf-10257,0.85,0.0,0.0,12,12,12,1.0
cf-10257,0.8,0.0,0.0,12,12,12,1.0
cf-10257,0.75,0.0,0.0,12,12,12,1.0
cf-10257,0.7,1.0,0.0,12,12,12,0.0
cf-10259,0.95,0.0,0.0,5,5,5,1.0
cf-10259,0.9,0.0,0.0,5,5,5,1.0
cf-10259,0.85,0.0,0.0,5,5,5,1.0
cf-10259,0.8,0.0,0.0,5,5,5,1.0
cf-10259,0.75,0.0,0.0,5,5,5,1.0
cf-10259,0.7,0.0,0.0,5,5,5,1.0
cf-10261,0.95,0.0,0.0,5,5,5,1.0
cf-10261,0.9,0.0,0.0,5,5,5,1.0
cf-10261,0.85,0.0,0.0,5,5,5,1.0
cf-10261,0.8,1.0,0.0,5,5,5,0.0
cf-10261,0.75,1.0,0.0,5,5,5,0.0
cf-10261,0.7,1.0,0.0,5,5,5,0.0
cf-10266,0.95,0.0,0.0,5,5,5,1.0
cf-10266,0.9,0.0,0.0,5,5,5,1.0
cf-10266,0.85,0.0,0.0,5,5,5,1.0
cf-10266,0.8,0.0,0.0,5,5,5,1.0
cf-10266,0.75,0.0,0.0,5,5,5,1.0
cf-10266,0.7,1.0,0.0,5,5,5,0.0
cf-10272,0.95,0.0,0.0,20,20,20,1.0
cf-10272,0.9,1.0,0.0,20,20,20,0.0
cf-10272,0.85,0.0,0.0,20,20,20,1.0
cf-10272,0.8,1.0,0.0,20,20,20,0.0
cf-10272,0.75,1.0,0.0,20,20,20,0.0
cf-10272,0.7,1.0,0.0,20,20,20,0.0
cf-10273,0.95,0.0,0.0,5,5,5,1.0
cf-10273,0.9,0.0,0.0,5,5,5,1.0
cf-10273,0.85,0.0,0.0,5,5,5,1.0
cf-10273,0.8,0.0,0.0,5,5,5,1.0
cf-10273,0.75,0.0,0.0,5,5,5,1.0
cf-10273,0.7,0.0,0.0,5,5,5,1.0
cf-10278,0.95,0.0,0.0,20,20,20,1.0
cf-10278,0.9,0.0,0.0,20,20,20,1.0
cf-10278,0.85,0.0,0.0,20,20,20,1.0
cf-10278,0.8,1.0,0.0,20,20,20,0.0
cf-10278,0.75,1.0,0.0,20,20,20,0.0
cf-10278,0.7,1.0,0.0,20,20,20,0.0
cf-10284,0.95,1.0,0.0,5,5,5,0.0
cf-10284,0.9,1.0,0.0,5,5,5,0.0
cf-10284,0.85,1.0,0.0,5,5,5,0.0
cf-10284,0.8,1.0,0.0,5,5,5,0.0
cf-10284,0.75,1.0,0.0,5,5,5,0.0
cf-10284,0.7,1.0,0.0,5,5,5,0.0
cf-10287,0.95,1.0,0.05,20,20,20,0.05
cf-10287,0.9,1.0,0.05,20,20,20,0.05
cf-10287,0.85,1.0,0.05,20,20,20,0.05
cf-10287,0.8,1.0,0.05,20,20,20,0.05
cf-10287,0.75,1.0,0.05,20,20,20,0.05
cf-10287,0.7,0.0,0.05,20,20,20,1.05
cf-1030,0.95,0.0,0.0,8,8,8,1.0
cf-1030,0.9,0.0,0.0,8,8,8,1.0
cf-1030,0.85,0.0,0.0,8,8,8,1.0
cf-1030,0.8,0.0,0.0,8,8,8,1.0
cf-1030,0.75,0.0,0.0,8,8,8,1.0
cf-1030,0.7,0.0,0.0,8,8,8,1.0
cf-10304,0.95,0.0,0.0,12,12,12,1.0
cf-10304,0.9,0.0,0.0,12,12,12,1.0
cf-10304,0.85,0.0,0.0,12,12,12,1.0
cf-10304,0.8,0.0,0.0,12,12,12,1.0
cf-10304,0.75,1.0,0.0,12,12,12,0.0
cf-10304,0.7,1.0,0.0,12,12,12,0.0
cf-10305,0.95,0.0,0.0,20,20,20,1.0
cf-10305,0.9,1.0,0.0,20,20,20,0.0
cf-10305,0.85,1.0,0.0,20,20,20,0.0
cf-10305,0.8,1.0,0.0,20,20,20,0.0
cf-10305,0.75,0.0,0.05,20,20,20,1.05
cf-10305,0.7,1.0,0.1,20,20,20,0.1
cf-10326,0.95,0.0,0.0,20,20,20,1.0
cf-10326,0.9,0.0,0.0,20,20,20,1.0
cf-10326,0.85,0.0,0.0,20,20,20,1.0
cf-10326,0.8,0.0,0.0,20,20,20,1.0
cf-10326,0.75,0.0,0.0,20,20,20,1.0
cf-10326,0.7,0.0,0.0,20,20,20,1.0
cf-1033,0.95,1.0,0.0,11,11,11,0.0
cf-1033,0.9,1.0,0.0,11,11,11,0.0
cf-1033,0.85,1.0,0.0,11,11,11,0.0
cf-1033,0.8,1.0,0.0,11,11,11,0.0
cf-1033,0.75,1.0,0.0,11,11,11,0.0
cf-1033,0.7,1.0,0.0,11,11,11,0.0
cf-10339,0.95,0.0,0.0,5,5,5,1.0
cf-10339,0.9,0.0,0.0,5,5,5,1.0
cf-10339,0.85,0.0,0.0,5,5,5,1.0
cf-10339,0.8,0.0,0.0,5,5,5,1.0
cf-10339,0.75,0.0,0.0,5,5,5,1.0
cf-10339,0.7,1.0,0.0,5,5,5,0.0
cf-10344,0.95,0.0,0.0,5,5,5,1.0
cf-10344,0.9,0.0,0.0,5,5,5,1.0
cf-10344,0.85,0.0,0.0,5,5,5,1.0
cf-10344,0.8,0.0,0.0,5,5,5,1.0
cf-10344,0.75,0.0,0.0,5,5,5,1.0
cf-10344,0.7,1.0,0.0,5,5,5,0.0
cf-10345,0.95,0.0,0.0,5,5,5,1.0
cf-10345,0.9,0.0,0.0,5,5,5,1.0
cf-10345,0.85,0.0,0.0,5,5,5,1.0
cf-10345,0.8,0.0,0.0,5,5,5,1.0
cf-10345,0.75,0.0,0.0,5,5,5,1.0
cf-10345,0.7,1.0,0.0,5,5,5,0.0
cf-10347,0.95,1.0,0.0,20,20,20,0.0
cf-10347,0.9,1.0,0.0,20,20,20,0.0
cf-10347,0.85,1.0,0.0,20,20,20,0.0
cf-10347,0.8,1.0,0.0,20,20,20,0.0
cf-10347,0.75,0.0,0.0,20,20,20,1.0
cf-10347,0.7,1.0,0.05,20,20,20,0.05
cf-10357,0.95,1.0,0.0,5,5,5,0.0
cf-10357,0.9,1.0,0.0,5,5,5,0.0
cf-10357,0.85,1.0,0.0,5,5,5,0.0
cf-10357,0.8,1.0,0.0,5,5,5,0.0
cf-10357,0.75,1.0,0.0,5,5,5,0.0
cf-10357,0.7,1.0,0.0,5,5,5,0.0
cf-10369,0.95,1.0,0.0,16,16,16,0.0
cf-10369,0.9,1.0,0.0,16,16,16,0.0
cf-10369,0.85,1.0,0.0,16,16,16,0.0
cf-10369,0.8,1.0,0.0,16,16,16,0.0
cf-10369,0.75,0.0,0.0,16,16,16,1.0
cf-10369,0.7,1.0,0.0,16,16,16,0.0
cf-10371,0.95,0.0,0.0,12,12,12,1.0
cf-10371,0.9,0.0,0.0,12,12,12,1.0
cf-10371,0.85,0.0,0.0,12,12,12,1.0
cf-10371,0.8,0.0,0.0,12,12,12,1.0
cf-10371,0.75,0.0,0.0,12,12,12,1.0
cf-10371,0.7,1.0,0.0,12,12,12,0.0
cf-10373,0.95,0.0,0.0,17,17,17,1.0
cf-10373,0.9,0.0,0.0,17,17,17,1.0
cf-10373,0.85,0.0,0.0,17,17,17,1.0
cf-10373,0.8,0.0,0.0,17,17,17,1.0
cf-10373,0.75,0.0,0.0,17,17,17,1.0
cf-10373,0.7,1.0,0.0,17,17,17,0.0
cf-10388,0.95,0.0,0.0,5,5,5,1.0
cf-10388,0.9,0.0,0.0,5,5,5,1.0
cf-10388,0.85,1.0,0.0,5,5,5,0.0
cf-10388,0.8,1.0,0.0,5,5,5,0.0
cf-10388,0.75,1.0,0.0,5,5,5,0.0
cf-10388,0.7,1.0,0.0,5,5,5,0.0
cf-10393,0.95,0.0,0.0,20,20,20,1.0
cf-10393,0.9,0.0,0.0,20,20,20,1.0
cf-10393,0.85,0.0,0.0,20,20,20,1.0
cf-10393,0.8,0.0,0.0,20,20,20,1.0
cf-10393,0.75,0.0,0.1,20,20,20,1.1
cf-10393,0.7,0.0,0.05,20,20,20,1.05
cf-10395,0.95,1.0,0.0,5,5,5,0.0
cf-10395,0.9,1.0,0.0,5,5,5,0.0
cf-10395,0.85,1.0,0.0,5,5,5,0.0
cf-10395,0.8,1.0,0.0,5,5,5,0.0
cf-10395,0.75,1.0,0.0,5,5,5,0.0
cf-10395,0.7,0.0,0.0,5,5,5,1.0
cf-10396,0.95,1.0,0.0,5,5,5,0.0
cf-10396,0.9,1.0,0.0,5,5,5,0.0
cf-10396,0.85,1.0,0.0,5,5,5,0.0
cf-10396,0.8,1.0,0.0,5,5,5,0.0
cf-10396,0.75,1.0,0.0,5,5,5,0.0
cf-10396,0.7,1.0,0.0,5,5,5,0.0
cf-10399,0.95,1.0,0.0,20,20,20,0.0
cf-10399,0.9,1.0,0.0,20,20,20,0.0
cf-10399,0.85,1.0,0.0,20,20,20,0.0
cf-10399,0.8,1.0,0.0,20,20,20,0.0
cf-10399,0.75,1.0,0.0,20,20,20,0.0
cf-10399,0.7,0.0,0.0,20,20,20,1.0
cf-104,0.95,0.0,0.0,5,5,5,1.0
cf-104,0.9,0.0,0.0,5,5,5,1.0
cf-104,0.85,0.0,0.0,5,5,5,1.0
cf-104,0.8,0.0,0.0,5,5,5,1.0
cf-104,0.75,0.0,0.0,5,5,5,1.0
cf-104,0.7,0.0,0.0,5,5,5,1.0
cf-10404,0.95,0.0,0.0,20,20,20,1.0
cf-10404,0.9,0.0,0.0,20,20,20,1.0
cf-10404,0.85,1.0,0.0,20,20,20,0.0
cf-10404,0.8,0.0,0.0,20,20,20,1.0
cf-10404,0.75,0.0,0.0,20,20,20,1.0
cf-10404,0.7,0.0,0.0,20,20,20,1.0
cf-10413,0.95,0.0,0.0,20,20,20,1.0
cf-10413,0.9,0.0,0.0,20,20,20,1.0
cf-10413,0.85,0.0,0.0,20,20,20,1.0
cf-10413,0.8,0.0,0.0,20,20,20,1.0
cf-10413,0.75,0.0,0.0,20,20,20,1.0
cf-10413,0.7,0.0,0.0,20,20,20,1.0
cf-10417,0.95,0.0,0.0,5,5,5,1.0
cf-10417,0.9,0.0,0.0,5,5,5,1.0
cf-10417,0.85,0.0,0.0,5,5,5,1.0
cf-10417,0.8,0.0,0.0,5,5,5,1.0
cf-10417,0.75,0.0,0.0,5,5,5,1.0
cf-10417,0.7,1.0,0.0,5,5,5,0.0
cf-10418,0.95,0.0,0.0,5,5,5,1.0
cf-10418,0.9,0.0,0.0,5,5,5,1.0
cf-10418,0.85,0.0,0.0,5,5,5,1.0
cf-10418,0.8,1.0,0.0,5,5,5,0.0
cf-10418,0.75,1.0,0.0,5,5,5,0.0
cf-10418,0.7,1.0,0.0,5,5,5,0.0
cf-10429,0.95,1.0,0.0,20,20,20,0.0
cf-10429,0.9,1.0,0.0,20,20,20,0.0
cf-10429,0.85,1.0,0.05,20,20,20,0.05
cf-10429,0.8,0.0,0.1,20,20,20,1.1
cf-10429,0.75,0.0,0.35,20,20,20,1.35
cf-10429,0.7,0.0,0.4,20,20,20,1.4
cf-1043,0.95,1.0,0.0,5,5,5,0.0
cf-1043,0.9,1.0,0.0,5,5,5,0.0
cf-1043,0.85,1.0,0.0,5,5,5,0.0
cf-1043,0.8,1.0,0.0,5,5,5,0.0
cf-1043,0.75,1.0,0.0,5,5,5,0.0
cf-1043,0.7,1.0,0.0,5,5,5,0.0
cf-10436,0.95,0.0,0.0,18,18,18,1.0
cf-10436,0.9,0.0,0.0,18,18,18,1.0
cf-10436,0.85,0.0,0.0,18,18,18,1.0
cf-10436,0.8,0.0,0.0,18,18,18,1.0
cf-10436,0.75,0.0,0.0,18,18,18,1.0
cf-10436,0.7,1.0,0.0,18,18,18,0.0
