target_key,rho,efficacy,collateral,neighbor_count,neighbors_observed,neighbors_full_correct,gap_term
cf-1196,0.95,1.0,0.0,5,5,5,0.0
cf-1196,0.9,1.0,0.0,5,5,5,0.0
cf-1196,0.85,1.0,0.0,5,5,5,0.0
cf-1196,0.8,1.0,0.0,5,5,5,0.0
cf-1196,0.75,0.0,0.0,5,5,5,1.0
cf-1196,0.7,1.0,0.0,5,5,5,0.0
cf-1204,0.95,1.0,0.0,5,5,5,0.0
cf-1204,0.9,1.0,0.0,5,5,5,0.0
cf-1204,0.85,1.0,0.0,5,5,5,0.0
cf-1204,0.8,1.0,0.0,5,5,5,0.0
cf-1204,0.75,1.0,0.0,5,5,5,0.0
cf-1204,0.7,1.0,0.0,5,5,5,0.0
cf-1208,0.95,1.0,0.0,5,5,5,0.0
cf-1208,0.9,1.0,0.0,5,5,5,0.0
cf-1208,0.85,1.0,0.0,5,5,5,0.0
cf-1208,0.8,1.0,0.0,5,5,5,0.0
cf-1208,0.75,1.0,0.0,5,5,5,0.0
cf-1208,0.7,1.0,0.0,5,5,5,0.0
cf-1217,0.95,0.0,0.0,5,5,5,1.0
cf-1217,0.9,0.0,0.0,5,5,5,1.0
cf-1217,0.85,0.0,0.0,5,5,5,1.0
cf-1217,0.8,0.0,0.0,5,5,5,1.0
cf-1217,0.75,0.0,0.0,5,5,5,1.0
cf-1217,0.7,1.0,0.0,5,5,5,0.0
cf-1222,0.95,1.0,0.0,5,5,5,0.0
cf-1222,0.9,1.0,0.0,5,5,5,0.0
cf-1222,0.85,1.0,0.0,5,5,5,0.0
cf-1222,0.8,1.0,0.0,5,5,5,0.0
cf-1222,0.75,1.0,0.0,5,5,5,0.0
cf-1222,0.7,1.0,0.0,5,5,5,0.0
cf-1223,0.95,0.0,0.0,5,5,5,1.0
cf-1223,0.9,0.0,0.0,5,5,5,1.0
cf-1223,0.85,0.0,0.0,5,5,5,1.0
cf-1223,0.8,0.0,0.0,5,5,5,1.0
cf-1223,0.75,1.0,0.0,5,5,5,0.0
cf-1223,0.7,1.0,0.0,5,5,5,0.0
cf-1224,0.95,1.0,0.0,5,5,5,0.0
cf-1224,0.9,1.0,0.0,5,5,5,0.0
cf-1224,0.85,1.0,0.0,5,5,5,0.0
cf-1224,0.8,1.0,0.0,5,5,5,0.0
